#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=2.dat'
#   Date of creation: 11. May 2022
#   Time of creation: 07:58:44
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(2)' coupled to the particle 'H2'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 10 calculated values between 1.0000 and 10.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 10 calculated values between 1.0000e+18 and 1.0000e+20
#              n_i1: Fixed value 0.0000
#              n_n2: 10 calculated values between 1.0000e+18 and 1.0000e+20

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           n_n2          POP_COEFF      
   2.7826        1.0000e+18    5.9948e+19    3.39173472e-26     
   2.7826        1.0000e+18    1.0000e+20    3.39173472e-26     
   2.7826        1.6681e+18    1.0000e+18    3.38579300e-26     
   2.7826        1.6681e+18    1.6681e+18    3.38579300e-26     
   2.7826        1.6681e+18    2.7826e+18    3.38579300e-26     
   2.7826        1.6681e+18    4.6416e+18    3.38579300e-26     
   2.7826        1.6681e+18    7.7426e+18    3.38579300e-26     
   2.7826        1.6681e+18    1.2915e+19    3.38579300e-26     
   2.7826        1.6681e+18    2.1544e+19    3.38579300e-26     
   2.7826        1.6681e+18    3.5938e+19    3.38579300e-26     
   2.7826        1.6681e+18    5.9948e+19    3.38579300e-26     
   2.7826        1.6681e+18    1.0000e+20    3.38579300e-26     
   2.7826        2.7826e+18    1.0000e+18    3.37716706e-26     
   2.7826        2.7826e+18    1.6681e+18    3.37716706e-26     
   2.7826        2.7826e+18    2.7826e+18    3.37716706e-26     
   2.7826        2.7826e+18    4.6416e+18    3.37716706e-26     
   2.7826        2.7826e+18    7.7426e+18    3.37716706e-26     
   2.7826        2.7826e+18    1.2915e+19    3.37716706e-26     
   2.7826        2.7826e+18    2.1544e+19    3.37716706e-26     
   2.7826        2.7826e+18    3.5938e+19    3.37716706e-26     
   2.7826        2.7826e+18    5.9948e+19    3.37716706e-26     
   2.7826        2.7826e+18    1.0000e+20    3.37716706e-26     
   2.7826        4.6416e+18    1.0000e+18    3.36458637e-26     
   2.7826        4.6416e+18    1.6681e+18    3.36458637e-26     
   2.7826        4.6416e+18    2.7826e+18    3.36458637e-26     
   2.7826        4.6416e+18    4.6416e+18    3.36458637e-26     
   2.7826        4.6416e+18    7.7426e+18    3.36458637e-26     
   2.7826        4.6416e+18    1.2915e+19    3.36458637e-26     
   2.7826        4.6416e+18    2.1544e+19    3.36458637e-26     
   2.7826        4.6416e+18    3.5938e+19    3.36458637e-26     
   2.7826        4.6416e+18    5.9948e+19    3.36458637e-26     
   2.7826        4.6416e+18    1.0000e+20    3.36458637e-26     
   2.7826        7.7426e+18    1.0000e+18    3.34619095e-26     
   2.7826        7.7426e+18    1.6681e+18    3.34619095e-26     
   2.7826        7.7426e+18    2.7826e+18    3.34619095e-26     
   2.7826        7.7426e+18    4.6416e+18    3.34619095e-26     
   2.7826        7.7426e+18    7.7426e+18    3.34619095e-26     
   2.7826        7.7426e+18    1.2915e+19    3.34619095e-26     
   2.7826        7.7426e+18    2.1544e+19    3.34619095e-26     
   2.7826        7.7426e+18    3.5938e+19    3.34619095e-26     
   2.7826        7.7426e+18    5.9948e+19    3.34619095e-26     
   2.7826        7.7426e+18    1.0000e+20    3.34619095e-26     
   2.7826        1.2915e+19    1.0000e+18    3.31940281e-26     
   2.7826        1.2915e+19    1.6681e+18    3.31940281e-26     
   2.7826        1.2915e+19    2.7826e+18    3.31940281e-26     
   2.7826        1.2915e+19    4.6416e+18    3.31940281e-26     
   2.7826        1.2915e+19    7.7426e+18    3.31940281e-26     
   2.7826        1.2915e+19    1.2915e+19    3.31940281e-26     
   2.7826        1.2915e+19    2.1544e+19    3.31940281e-26     
   2.7826        1.2915e+19    3.5938e+19    3.31940281e-26     
   2.7826        1.2915e+19    5.9948e+19    3.31940281e-26     
   2.7826        1.2915e+19    1.0000e+20    3.31940281e-26     
   2.7826        2.1544e+19    1.0000e+18    3.28069381e-26     
   2.7826        2.1544e+19    1.6681e+18    3.28069381e-26     
   2.7826        2.1544e+19    2.7826e+18    3.28069381e-26     
   2.7826        2.1544e+19    4.6416e+18    3.28069381e-26     
   2.7826        2.1544e+19    7.7426e+18    3.28069381e-26     
   2.7826        2.1544e+19    1.2915e+19    3.28069381e-26     
   2.7826        2.1544e+19    2.1544e+19    3.28069381e-26     
   2.7826        2.1544e+19    3.5938e+19    3.28069381e-26     
   2.7826        2.1544e+19    5.9948e+19    3.28069381e-26     
   2.7826        2.1544e+19    1.0000e+20    3.28069381e-26     
   2.7826        3.5938e+19    1.0000e+18    3.22486705e-26     
   2.7826        3.5938e+19    1.6681e+18    3.22486705e-26     
   2.7826        3.5938e+19    2.7826e+18    3.22486705e-26     
   2.7826        3.5938e+19    4.6416e+18    3.22486705e-26     
   2.7826        3.5938e+19    7.7426e+18    3.22486705e-26     
   2.7826        3.5938e+19    1.2915e+19    3.22486705e-26     
   2.7826        3.5938e+19    2.1544e+19    3.22486705e-26     
   2.7826        3.5938e+19    3.5938e+19    3.22486705e-26     
   2.7826        3.5938e+19    5.9948e+19    3.22486705e-26     
   2.7826        3.5938e+19    1.0000e+20    3.22486705e-26     
   2.7826        5.9948e+19    1.0000e+18    3.14367517e-26     
   2.7826        5.9948e+19    1.6681e+18    3.14367517e-26     
   2.7826        5.9948e+19    2.7826e+18    3.14367517e-26     
   2.7826        5.9948e+19    4.6416e+18    3.14367517e-26     
   2.7826        5.9948e+19    7.7426e+18    3.14367517e-26     
   2.7826        5.9948e+19    1.2915e+19    3.14367517e-26     
   2.7826        5.9948e+19    2.1544e+19    3.14367517e-26     
   2.7826        5.9948e+19    3.5938e+19    3.14367517e-26     
   2.7826        5.9948e+19    5.9948e+19    3.14367517e-26     
   2.7826        5.9948e+19    1.0000e+20    3.14367517e-26     
   2.7826        1.0000e+20    1.0000e+18    3.02446076e-26     
   2.7826        1.0000e+20    1.6681e+18    3.02446076e-26     
   2.7826        1.0000e+20    2.7826e+18    3.02446076e-26     
   2.7826        1.0000e+20    4.6416e+18    3.02446076e-26     
   2.7826        1.0000e+20    7.7426e+18    3.02446076e-26     
   2.7826        1.0000e+20    1.2915e+19    3.02446076e-26     
   2.7826        1.0000e+20    2.1544e+19    3.02446076e-26     
   2.7826        1.0000e+20    3.5938e+19    3.02446076e-26     
   2.7826        1.0000e+20    5.9948e+19    3.02446076e-26     
   2.7826        1.0000e+20    1.0000e+20    3.02446076e-26     
   3.5938        1.0000e+18    1.0000e+18    1.28468121e-25     
   3.5938        1.0000e+18    1.6681e+18    1.28468121e-25     
   3.5938        1.0000e+18    2.7826e+18    1.28468121e-25     
   3.5938        1.0000e+18    4.6416e+18    1.28468121e-25     
   3.5938        1.0000e+18    7.7426e+18    1.28468121e-25     
   3.5938        1.0000e+18    1.2915e+19    1.28468121e-25     
   3.5938        1.0000e+18    2.1544e+19    1.28468121e-25     
   3.5938        1.0000e+18    3.5938e+19    1.28468121e-25     
   3.5938        1.0000e+18    5.9948e+19    1.28468121e-25     
   3.5938        1.0000e+18    1.0000e+20    1.28468121e-25     
   3.5938        1.6681e+18    1.0000e+18    1.28201284e-25     
   3.5938        1.6681e+18    1.6681e+18    1.28201284e-25     
   3.5938        1.6681e+18    2.7826e+18    1.28201284e-25     
   3.5938        1.6681e+18    4.6416e+18    1.28201284e-25     
   3.5938        1.6681e+18    7.7426e+18    1.28201284e-25     
   3.5938        1.6681e+18    1.2915e+19    1.28201284e-25     
   3.5938        1.6681e+18    2.1544e+19    1.28201284e-25     
   3.5938        1.6681e+18    3.5938e+19    1.28201284e-25     
   3.5938        1.6681e+18    5.9948e+19    1.28201284e-25     
   3.5938        1.6681e+18    1.0000e+20    1.28201284e-25     
   3.5938        2.7826e+18    1.0000e+18    1.27812544e-25     
   3.5938        2.7826e+18    1.6681e+18    1.27812544e-25     
   3.5938        2.7826e+18    2.7826e+18    1.27812544e-25     
   3.5938        2.7826e+18    4.6416e+18    1.27812544e-25     
   3.5938        2.7826e+18    7.7426e+18    1.27812544e-25     
   3.5938        2.7826e+18    1.2915e+19    1.27812544e-25     
   3.5938        2.7826e+18    2.1544e+19    1.27812544e-25     
   3.5938        2.7826e+18    3.5938e+19    1.27812544e-25     
   3.5938        2.7826e+18    5.9948e+19    1.27812544e-25     
   3.5938        2.7826e+18    1.0000e+20    1.27812544e-25     
   3.5938        4.6416e+18    1.0000e+18    1.27243999e-25     
   3.5938        4.6416e+18    1.6681e+18    1.27243999e-25     
   3.5938        4.6416e+18    2.7826e+18    1.27243999e-25     
   3.5938        4.6416e+18    4.6416e+18    1.27243999e-25     
   3.5938        4.6416e+18    7.7426e+18    1.27243999e-25     
   3.5938        4.6416e+18    1.2915e+19    1.27243999e-25     
   3.5938        4.6416e+18    2.1544e+19    1.27243999e-25     
   3.5938        4.6416e+18    3.5938e+19    1.27243999e-25     
   3.5938        4.6416e+18    5.9948e+19    1.27243999e-25     
   3.5938        4.6416e+18    1.0000e+20    1.27243999e-25     
   3.5938        7.7426e+18    1.0000e+18    1.26411844e-25     
   3.5938        7.7426e+18    1.6681e+18    1.26411844e-25     
   3.5938        7.7426e+18    2.7826e+18    1.26411844e-25     
   3.5938        7.7426e+18    4.6416e+18    1.26411844e-25     
   3.5938        7.7426e+18    7.7426e+18    1.26411844e-25     
   3.5938        7.7426e+18    1.2915e+19    1.26411844e-25     
   3.5938        7.7426e+18    2.1544e+19    1.26411844e-25     
   3.5938        7.7426e+18    3.5938e+19    1.26411844e-25     
   3.5938        7.7426e+18    5.9948e+19    1.26411844e-25     
   3.5938        7.7426e+18    1.0000e+20    1.26411844e-25     
   3.5938        1.2915e+19    1.0000e+18    1.25200671e-25     
   3.5938        1.2915e+19    1.6681e+18    1.25200671e-25     
   3.5938        1.2915e+19    2.7826e+18    1.25200671e-25     
   3.5938        1.2915e+19    4.6416e+18    1.25200671e-25     
   3.5938        1.2915e+19    7.7426e+18    1.25200671e-25     
   3.5938        1.2915e+19    1.2915e+19    1.25200671e-25     
   3.5938        1.2915e+19    2.1544e+19    1.25200671e-25     
   3.5938        1.2915e+19    3.5938e+19    1.25200671e-25     
   3.5938        1.2915e+19    5.9948e+19    1.25200671e-25     
   3.5938        1.2915e+19    1.0000e+20    1.25200671e-25     
   3.5938        2.1544e+19    1.0000e+18    1.23450718e-25     
   3.5938        2.1544e+19    1.6681e+18    1.23450718e-25     
   3.5938        2.1544e+19    2.7826e+18    1.23450718e-25     
   3.5938        2.1544e+19    4.6416e+18    1.23450718e-25     
   3.5938        2.1544e+19    7.7426e+18    1.23450718e-25     
   3.5938        2.1544e+19    1.2915e+19    1.23450718e-25     
   3.5938        2.1544e+19    2.1544e+19    1.23450718e-25     
   3.5938        2.1544e+19    3.5938e+19    1.23450718e-25     
   3.5938        2.1544e+19    5.9948e+19    1.23450718e-25     
   3.5938        2.1544e+19    1.0000e+20    1.23450718e-25     
   3.5938        3.5938e+19    1.0000e+18    1.20922850e-25     
   3.5938        3.5938e+19    1.6681e+18    1.20922850e-25     
   3.5938        3.5938e+19    2.7826e+18    1.20922850e-25     
   3.5938        3.5938e+19    4.6416e+18    1.20922850e-25     
   3.5938        3.5938e+19    7.7426e+18    1.20922850e-25     
   3.5938        3.5938e+19    1.2915e+19    1.20922850e-25     
   3.5938        3.5938e+19    2.1544e+19    1.20922850e-25     
   3.5938        3.5938e+19    3.5938e+19    1.20922850e-25     
   3.5938        3.5938e+19    5.9948e+19    1.20922850e-25     
   3.5938        3.5938e+19    1.0000e+20    1.20922850e-25     
   3.5938        5.9948e+19    1.0000e+18    1.17242103e-25     
   3.5938        5.9948e+19    1.6681e+18    1.17242103e-25     
   3.5938        5.9948e+19    2.7826e+18    1.17242103e-25     
   3.5938        5.9948e+19    4.6416e+18    1.17242103e-25     
   3.5938        5.9948e+19    7.7426e+18    1.17242103e-25     
   3.5938        5.9948e+19    1.2915e+19    1.17242103e-25     
   3.5938        5.9948e+19    2.1544e+19    1.17242103e-25     
   3.5938        5.9948e+19    3.5938e+19    1.17242103e-25     
   3.5938        5.9948e+19    5.9948e+19    1.17242103e-25     
   3.5938        5.9948e+19    1.0000e+20    1.17242103e-25     
   3.5938        1.0000e+20    1.0000e+18    1.11860826e-25     
   3.5938        1.0000e+20    1.6681e+18    1.11860826e-25     
   3.5938        1.0000e+20    2.7826e+18    1.11860826e-25     
   3.5938        1.0000e+20    4.6416e+18    1.11860826e-25     
   3.5938        1.0000e+20    7.7426e+18    1.11860826e-25     
   3.5938        1.0000e+20    1.2915e+19    1.11860826e-25     
   3.5938        1.0000e+20    2.1544e+19    1.11860826e-25     
   3.5938        1.0000e+20    3.5938e+19    1.11860826e-25     
   3.5938        1.0000e+20    5.9948e+19    1.11860826e-25     
   3.5938        1.0000e+20    1.0000e+20    1.11860826e-25     
   4.6416        1.0000e+18    1.0000e+18    3.55540620e-25     
   4.6416        1.0000e+18    1.6681e+18    3.55540620e-25     
   4.6416        1.0000e+18    2.7826e+18    3.55540620e-25     
   4.6416        1.0000e+18    4.6416e+18    3.55540620e-25     
   4.6416        1.0000e+18    7.7426e+18    3.55540620e-25     
   4.6416        1.0000e+18    1.2915e+19    3.55540620e-25     
   4.6416        1.0000e+18    2.1544e+19    3.55540620e-25     
   4.6416        1.0000e+18    3.5938e+19    3.55540620e-25     
   4.6416        1.0000e+18    5.9948e+19    3.55540620e-25     
   4.6416        1.0000e+18    1.0000e+20    3.55540620e-25     
   4.6416        1.6681e+18    1.0000e+18    3.54682026e-25     
   4.6416        1.6681e+18    1.6681e+18    3.54682026e-25     
   4.6416        1.6681e+18    2.7826e+18    3.54682026e-25     
   4.6416        1.6681e+18    4.6416e+18    3.54682026e-25     
   4.6416        1.6681e+18    7.7426e+18    3.54682026e-25     
   4.6416        1.6681e+18    1.2915e+19    3.54682026e-25     
   4.6416        1.6681e+18    2.1544e+19    3.54682026e-25     
   4.6416        1.6681e+18    3.5938e+19    3.54682026e-25     
   4.6416        1.6681e+18    5.9948e+19    3.54682026e-25     
   4.6416        1.6681e+18    1.0000e+20    3.54682026e-25     
   4.6416        2.7826e+18    1.0000e+18    3.53431483e-25     
   4.6416        2.7826e+18    1.6681e+18    3.53431483e-25     
   4.6416        2.7826e+18    2.7826e+18    3.53431483e-25     
   4.6416        2.7826e+18    4.6416e+18    3.53431483e-25     
   4.6416        2.7826e+18    7.7426e+18    3.53431483e-25     
   4.6416        2.7826e+18    1.2915e+19    3.53431483e-25     
   4.6416        2.7826e+18    2.1544e+19    3.53431483e-25     
   4.6416        2.7826e+18    3.5938e+19    3.53431483e-25     
   4.6416        2.7826e+18    5.9948e+19    3.53431483e-25     
   4.6416        2.7826e+18    1.0000e+20    3.53431483e-25     
   4.6416        4.6416e+18    1.0000e+18    3.51603447e-25     
   4.6416        4.6416e+18    1.6681e+18    3.51603447e-25     
   4.6416        4.6416e+18    2.7826e+18    3.51603447e-25     
   4.6416        4.6416e+18    4.6416e+18    3.51603447e-25     
   4.6416        4.6416e+18    7.7426e+18    3.51603447e-25     
   4.6416        4.6416e+18    1.2915e+19    3.51603447e-25     
   4.6416        4.6416e+18    2.1544e+19    3.51603447e-25     
   4.6416        4.6416e+18    3.5938e+19    3.51603447e-25     
   4.6416        4.6416e+18    5.9948e+19    3.51603447e-25     
   4.6416        4.6416e+18    1.0000e+20    3.51603447e-25     
   4.6416        7.7426e+18    1.0000e+18    3.48931256e-25     
   4.6416        7.7426e+18    1.6681e+18    3.48931256e-25     
   4.6416        7.7426e+18    2.7826e+18    3.48931256e-25     
   4.6416        7.7426e+18    4.6416e+18    3.48931256e-25     
   4.6416        7.7426e+18    7.7426e+18    3.48931256e-25     
   4.6416        7.7426e+18    1.2915e+19    3.48931256e-25     
   4.6416        7.7426e+18    2.1544e+19    3.48931256e-25     
   4.6416        7.7426e+18    3.5938e+19    3.48931256e-25     
   4.6416        7.7426e+18    5.9948e+19    3.48931256e-25     
   4.6416        7.7426e+18    1.0000e+20    3.48931256e-25     
   4.6416        1.2915e+19    1.0000e+18    3.45048400e-25     
   4.6416        1.2915e+19    1.6681e+18    3.45048400e-25     
   4.6416        1.2915e+19    2.7826e+18    3.45048400e-25     
   4.6416        1.2915e+19    4.6416e+18    3.45048400e-25     
   4.6416        1.2915e+19    7.7426e+18    3.45048400e-25     
   4.6416        1.2915e+19    1.2915e+19    3.45048400e-25     
   4.6416        1.2915e+19    2.1544e+19    3.45048400e-25     
   4.6416        1.2915e+19    3.5938e+19    3.45048400e-25     
   4.6416        1.2915e+19    5.9948e+19    3.45048400e-25     
   4.6416        1.2915e+19    1.0000e+20    3.45048400e-25     
   4.6416        2.1544e+19    1.0000e+18    3.39442617e-25     
   4.6416        2.1544e+19    1.6681e+18    3.39442617e-25     
   4.6416        2.1544e+19    2.7826e+18    3.39442617e-25     
   4.6416        2.1544e+19    4.6416e+18    3.39442617e-25     
   4.6416        2.1544e+19    7.7426e+18    3.39442617e-25     
   4.6416        2.1544e+19    1.2915e+19    3.39442617e-25     
   4.6416        2.1544e+19    2.1544e+19    3.39442617e-25     
   4.6416        2.1544e+19    3.5938e+19    3.39442617e-25     
   4.6416        2.1544e+19    5.9948e+19    3.39442617e-25     
   4.6416        2.1544e+19    1.0000e+20    3.39442617e-25     
   4.6416        3.5938e+19    1.0000e+18    3.31342310e-25     
   4.6416        3.5938e+19    1.6681e+18    3.31342310e-25     
   4.6416        3.5938e+19    2.7826e+18    3.31342310e-25     
   4.6416        3.5938e+19    4.6416e+18    3.31342310e-25     
   4.6416        3.5938e+19    7.7426e+18    3.31342310e-25     
   4.6416        3.5938e+19    1.2915e+19    3.31342310e-25     
   4.6416        3.5938e+19    2.1544e+19    3.31342310e-25     
   4.6416        3.5938e+19    3.5938e+19    3.31342310e-25     
   4.6416        3.5938e+19    5.9948e+19    3.31342310e-25     
   4.6416        3.5938e+19    1.0000e+20    3.31342310e-25     
   4.6416        5.9948e+19    1.0000e+18    3.19560911e-25     
   4.6416        5.9948e+19    1.6681e+18    3.19560911e-25     
   4.6416        5.9948e+19    2.7826e+18    3.19560911e-25     
   4.6416        5.9948e+19    4.6416e+18    3.19560911e-25     
   4.6416        5.9948e+19    7.7426e+18    3.19560911e-25     
   4.6416        5.9948e+19    1.2915e+19    3.19560911e-25     
   4.6416        5.9948e+19    2.1544e+19    3.19560911e-25     
   4.6416        5.9948e+19    3.5938e+19    3.19560911e-25     
   4.6416        5.9948e+19    5.9948e+19    3.19560911e-25     
   4.6416        5.9948e+19    1.0000e+20    3.19560911e-25     
   4.6416        1.0000e+20    1.0000e+18    3.02451523e-25     
   4.6416        1.0000e+20    1.6681e+18    3.02451523e-25     
   4.6416        1.0000e+20    2.7826e+18    3.02451523e-25     
   4.6416        1.0000e+20    4.6416e+18    3.02451523e-25     
   4.6416        1.0000e+20    7.7426e+18    3.02451523e-25     
   4.6416        1.0000e+20    1.2915e+19    3.02451523e-25     
   4.6416        1.0000e+20    2.1544e+19    3.02451523e-25     
   4.6416        1.0000e+20    3.5938e+19    3.02451523e-25     
   4.6416        1.0000e+20    5.9948e+19    3.02451523e-25     
   4.6416        1.0000e+20    1.0000e+20    3.02451523e-25     
   5.9948        1.0000e+18    1.0000e+18    7.81234503e-25     
   5.9948        1.0000e+18    1.6681e+18    7.81234503e-25     
   5.9948        1.0000e+18    2.7826e+18    7.81234503e-25     
   5.9948        1.0000e+18    4.6416e+18    7.81234503e-25     
   5.9948        1.0000e+18    7.7426e+18    7.81234503e-25     
   5.9948        1.0000e+18    1.2915e+19    7.81234503e-25     
   5.9948        1.0000e+18    2.1544e+19    7.81234503e-25     
   5.9948        1.0000e+18    3.5938e+19    7.81234503e-25     
   5.9948        1.0000e+18    5.9948e+19    7.81234503e-25     
   5.9948        1.0000e+18    1.0000e+20    7.81234503e-25     
   5.9948        1.6681e+18    1.0000e+18    7.79066490e-25     
   5.9948        1.6681e+18    1.6681e+18    7.79066490e-25     
   5.9948        1.6681e+18    2.7826e+18    7.79066490e-25     
   5.9948        1.6681e+18    4.6416e+18    7.79066490e-25     
   5.9948        1.6681e+18    7.7426e+18    7.79066490e-25     
   5.9948        1.6681e+18    1.2915e+19    7.79066490e-25     
   5.9948        1.6681e+18    2.1544e+19    7.79066490e-25     
   5.9948        1.6681e+18    3.5938e+19    7.79066490e-25     
   5.9948        1.6681e+18    5.9948e+19    7.79066490e-25     
   5.9948        1.6681e+18    1.0000e+20    7.79066490e-25     
   5.9948        2.7826e+18    1.0000e+18    7.75922648e-25     
   5.9948        2.7826e+18    1.6681e+18    7.75922648e-25     
   5.9948        2.7826e+18    2.7826e+18    7.75922648e-25     
   5.9948        2.7826e+18    4.6416e+18    7.75922648e-25     
   5.9948        2.7826e+18    7.7426e+18    7.75922648e-25     
   5.9948        2.7826e+18    1.2915e+19    7.75922648e-25     
   5.9948        2.7826e+18    2.1544e+19    7.75922648e-25     
   5.9948        2.7826e+18    3.5938e+19    7.75922648e-25     
   5.9948        2.7826e+18    5.9948e+19    7.75922648e-25     
   5.9948        2.7826e+18    1.0000e+20    7.75922648e-25     
   5.9948        4.6416e+18    1.0000e+18    7.71345865e-25     
   5.9948        4.6416e+18    1.6681e+18    7.71345865e-25     
   5.9948        4.6416e+18    2.7826e+18    7.71345865e-25     
   5.9948        4.6416e+18    4.6416e+18    7.71345865e-25     
   5.9948        4.6416e+18    7.7426e+18    7.71345865e-25     
   5.9948        4.6416e+18    1.2915e+19    7.71345865e-25     
   5.9948        4.6416e+18    2.1544e+19    7.71345865e-25     
   5.9948        4.6416e+18    3.5938e+19    7.71345865e-25     
   5.9948        4.6416e+18    5.9948e+19    7.71345865e-25     
   5.9948        4.6416e+18    1.0000e+20    7.71345865e-25     
   5.9948        7.7426e+18    1.0000e+18    7.64681774e-25     
   5.9948        7.7426e+18    1.6681e+18    7.64681774e-25     
   5.9948        7.7426e+18    2.7826e+18    7.64681774e-25     
   5.9948        7.7426e+18    4.6416e+18    7.64681774e-25     
   5.9948        7.7426e+18    7.7426e+18    7.64681774e-25     
   5.9948        7.7426e+18    1.2915e+19    7.64681774e-25     
   5.9948        7.7426e+18    2.1544e+19    7.64681774e-25     
   5.9948        7.7426e+18    3.5938e+19    7.64681774e-25     
   5.9948        7.7426e+18    5.9948e+19    7.64681774e-25     
   5.9948        7.7426e+18    1.0000e+20    7.64681774e-25     
   5.9948        1.2915e+19    1.0000e+18    7.55032022e-25     
   5.9948        1.2915e+19    1.6681e+18    7.55032022e-25     
   5.9948        1.2915e+19    2.7826e+18    7.55032022e-25     
   5.9948        1.2915e+19    4.6416e+18    7.55032022e-25     
   5.9948        1.2915e+19    7.7426e+18    7.55032022e-25     
   5.9948        1.2915e+19    1.2915e+19    7.55032022e-25     
   5.9948        1.2915e+19    2.1544e+19    7.55032022e-25     
   5.9948        1.2915e+19    3.5938e+19    7.55032022e-25     
   5.9948        1.2915e+19    5.9948e+19    7.55032022e-25     
   5.9948        1.2915e+19    1.0000e+20    7.55032022e-25     
   5.9948        2.1544e+19    1.0000e+18    7.41135072e-25     
   5.9948        2.1544e+19    1.6681e+18    7.41135072e-25     
   5.9948        2.1544e+19    2.7826e+18    7.41135072e-25     
   5.9948        2.1544e+19    4.6416e+18    7.41135072e-25     
   5.9948        2.1544e+19    7.7426e+18    7.41135072e-25     
   5.9948        2.1544e+19    1.2915e+19    7.41135072e-25     
   5.9948        2.1544e+19    2.1544e+19    7.41135072e-25     
   5.9948        2.1544e+19    3.5938e+19    7.41135072e-25     
   5.9948        2.1544e+19    5.9948e+19    7.41135072e-25     
   5.9948        2.1544e+19    1.0000e+20    7.41135072e-25     
   5.9948        3.5938e+19    1.0000e+18    7.21092055e-25     
   5.9948        3.5938e+19    1.6681e+18    7.21092055e-25     
   5.9948        3.5938e+19    2.7826e+18    7.21092055e-25     
   5.9948        3.5938e+19    4.6416e+18    7.21092055e-25     
   5.9948        3.5938e+19    7.7426e+18    7.21092055e-25     
   5.9948        3.5938e+19    1.2915e+19    7.21092055e-25     
   5.9948        3.5938e+19    2.1544e+19    7.21092055e-25     
   5.9948        3.5938e+19    3.5938e+19    7.21092055e-25     
   5.9948        3.5938e+19    5.9948e+19    7.21092055e-25     
   5.9948        3.5938e+19    1.0000e+20    7.21092055e-25     
   5.9948        5.9948e+19    1.0000e+18    6.92043400e-25     
   5.9948        5.9948e+19    1.6681e+18    6.92043400e-25     
   5.9948        5.9948e+19    2.7826e+18    6.92043400e-25     
   5.9948        5.9948e+19    4.6416e+18    6.92043400e-25     
   5.9948        5.9948e+19    7.7426e+18    6.92043400e-25     
   5.9948        5.9948e+19    1.2915e+19    6.92043400e-25     
   5.9948        5.9948e+19    2.1544e+19    6.92043400e-25     
   5.9948        5.9948e+19    3.5938e+19    6.92043400e-25     
   5.9948        5.9948e+19    5.9948e+19    6.92043400e-25     
   5.9948        5.9948e+19    1.0000e+20    6.92043400e-25     
   5.9948        1.0000e+20    1.0000e+18    6.50205495e-25     
   5.9948        1.0000e+20    1.6681e+18    6.50205495e-25     
   5.9948        1.0000e+20    2.7826e+18    6.50205495e-25     
   5.9948        1.0000e+20    4.6416e+18    6.50205495e-25     
   5.9948        1.0000e+20    7.7426e+18    6.50205495e-25     
   5.9948        1.0000e+20    1.2915e+19    6.50205495e-25     
   5.9948        1.0000e+20    2.1544e+19    6.50205495e-25     
   5.9948        1.0000e+20    3.5938e+19    6.50205495e-25     
   5.9948        1.0000e+20    5.9948e+19    6.50205495e-25     
   5.9948        1.0000e+20    1.0000e+20    6.50205495e-25     
   7.7426        1.0000e+18    1.0000e+18    1.43247707e-24     
   7.7426        1.0000e+18    1.6681e+18    1.43247707e-24     
   7.7426        1.0000e+18    2.7826e+18    1.43247707e-24     
   7.7426        1.0000e+18    4.6416e+18    1.43247707e-24     
   7.7426        1.0000e+18    7.7426e+18    1.43247707e-24     
   7.7426        1.0000e+18    1.2915e+19    1.43247707e-24     
   7.7426        1.0000e+18    2.1544e+19    1.43247707e-24     
   7.7426        1.0000e+18    3.5938e+19    1.43247707e-24     
   7.7426        1.0000e+18    5.9948e+19    1.43247707e-24     
   7.7426        1.0000e+18    1.0000e+20    1.43247707e-24     
   7.7426        1.6681e+18    1.0000e+18    1.42797381e-24     
   7.7426        1.6681e+18    1.6681e+18    1.42797381e-24     
   7.7426        1.6681e+18    2.7826e+18    1.42797381e-24     
   7.7426        1.6681e+18    4.6416e+18    1.42797381e-24     
   7.7426        1.6681e+18    7.7426e+18    1.42797381e-24     
   7.7426        1.6681e+18    1.2915e+19    1.42797381e-24     
   7.7426        1.6681e+18    2.1544e+19    1.42797381e-24     
   7.7426        1.6681e+18    3.5938e+19    1.42797381e-24     
   7.7426        1.6681e+18    5.9948e+19    1.42797381e-24     
   7.7426        1.6681e+18    1.0000e+20    1.42797381e-24     
   7.7426        2.7826e+18    1.0000e+18    1.42149040e-24     
   7.7426        2.7826e+18    1.6681e+18    1.42149040e-24     
   7.7426        2.7826e+18    2.7826e+18    1.42149040e-24     
   7.7426        2.7826e+18    4.6416e+18    1.42149040e-24     
   7.7426        2.7826e+18    7.7426e+18    1.42149040e-24     
   7.7426        2.7826e+18    1.2915e+19    1.42149040e-24     
   7.7426        2.7826e+18    2.1544e+19    1.42149040e-24     
   7.7426        2.7826e+18    3.5938e+19    1.42149040e-24     
   7.7426        2.7826e+18    5.9948e+19    1.42149040e-24     
   7.7426        2.7826e+18    1.0000e+20    1.42149040e-24     
   7.7426        4.6416e+18    1.0000e+18    1.41211308e-24     
